N,BlockSize,RunID,Time_ms
512,32,47,0.965905
512,32,48,0.96779
512,32,49,0.962762
512,32,50,0.960108
512,32,51,0.95913
512,32,52,0.965765
512,32,53,0.962064
512,32,54,0.969188
512,32,55,0.961016
512,32,56,0.95487
512,32,57,0.960946
512,32,58,0.961715
512,32,59,0.963531
512,32,60,0.965625
512,32,61,0.959689
512,32,62,0.962063
512,32,63,0.817842
512,32,64,0.95941
512,32,65,0.779009
512,32,66,0.971981
512,32,67,0.958711
512,32,68,0.951658
512,32,69,0.957874
512,32,70,0.960736
512,32,71,0.961854
512,32,72,0.964997
512,32,73,0.952984
512,32,74,0.95899
512,32,75,0.954521
512,32,76,0.957594
512,32,77,0.968769
512,32,78,0.965904
512,32,79,0.962762
512,32,80,0.961994
512,32,81,0.955778
512,32,82,0.951378
512,32,83,0.955359
512,32,84,0.956337
512,32,85,0.967721
512,32,86,0.956197
512,32,87,0.967162
512,32,88,0.962273
512,32,89,0.962902
512,32,90,0.961715
512,32,91,0.960178
512,32,92,0.962553
512,32,93,0.965625
512,32,94,0.956476
512,32,95,0.963949
512,32,96,0.96828
512,32,97,0.962971
512,32,98,0.967721
512,32,99,0.958502
512,32,100,0.965905
512,64,1,1.01703
512,64,2,1.01633
512,64,3,1.02352
512,64,4,1.01542
512,64,5,1.0208
512,64,6,1.00655
512,64,7,1.0178
512,64,8,1.01773
512,64,9,1.03323
512,64,10,1.01926
512,64,11,1.02352
512,64,12,1.01333
512,64,13,0.841169
512,64,14,1.01752
512,64,15,0.764203
512,64,16,0.705117
512,64,17,1.0187
512,64,18,1.01549
512,64,19,0.959968
512,64,20,1.01794
512,64,21,1.01423
512,64,22,1.00634
512,64,23,1.01458
512,64,24,1.00683
512,64,25,0.428337
512,64,26,0.644845
512,64,27,0.69066
512,64,28,0.583105
512,64,29,0.970933
512,64,30,1.01975
512,64,31,1.01598
512,64,32,1.01975
512,64,33,1.02031
512,64,34,1.02045
512,64,35,1.01375
512,64,36,1.01347
512,64,37,1.01975
512,64,38,0.821334
512,64,39,0.77419
512,64,40,1.00795
512,64,41,1.01626
512,64,42,1.00886
512,64,43,0.705677
512,64,44,0.65148
512,64,45,0.641212
512,64,46,1.01109
512,64,47,1.01451
512,64,48,1.02171
512,64,49,1.01787
512,64,50,1.01605
512,64,51,1.01221
512,64,52,1.01472
512,64,53,1.02262
512,64,54,1.02213
512,64,55,1.0097
512,64,56,0.683257
512,64,57,0.781594
512,64,58,1.00837
512,64,59,1.02031
512,64,60,0.843054
512,64,61,0.436228
512,64,62,0.374698
512,64,63,0.850876
512,64,64,1.0208
512,64,65,1.02031
512,64,66,1.02359
512,64,67,1.01975
512,64,68,1.01745
512,64,69,0.861841
512,64,70,1.00725
512,64,71,1.01458
512,64,72,1.01787
512,64,73,1.01759
512,64,74,1.01849
512,64,75,1.01437
512,64,76,1.01975
512,64,77,1.01459
512,64,78,1.01507
512,64,79,1.01822
512,64,80,1.01445
512,64,81,1.01912
512,64,82,1.01361
512,64,83,1.01319
512,64,84,1.01409
512,64,85,1.02331
512,64,86,1.01975
512,64,87,1.01933
512,64,88,1.06766
512,64,89,1.01535
512,64,90,1.01731
512,64,91,1.02073
512,64,92,1.01787
512,64,93,1.01933
512,64,94,1.01689
512,64,95,1.01584
512,64,96,1.02003
512,64,97,1.03952
512,64,98,1.015
512,64,99,0.543086
512,64,100,0.566971
512,128,1,1.01186
512,128,2,1.00767
512,128,3,1.01843
512,128,4,1.01019
512,128,5,1.01829
512,128,6,0.714546
