N,BlockSize,RunID,L2_TCM
1024,8,97,111424
1024,8,98,108789
1024,8,99,111654
1024,8,100,108945
1024,16,1,55847
1024,16,2,60909
1024,16,3,57889
1024,16,4,62159
1024,16,5,60823
1024,16,6,55221
1024,16,7,54216
1024,16,8,54924
1024,16,9,53883
1024,16,10,53993
1024,16,11,56245
1024,16,12,54884
1024,16,13,56037
1024,16,14,53742
1024,16,15,53472
1024,16,16,54374
1024,16,17,54607
1024,16,18,53954
1024,16,19,54685
1024,16,20,55225
1024,16,21,53364
1024,16,22,54041
1024,16,23,54345
1024,16,24,55385
1024,16,25,53661
1024,16,26,54347
1024,16,27,52779
1024,16,28,53759
1024,16,29,52656
1024,16,30,52815
1024,16,31,55872
1024,16,32,53194
1024,16,33,56742
1024,16,34,54493
1024,16,35,54004
1024,16,36,52942
1024,16,37,54514
1024,16,38,54031
1024,16,39,53733
1024,16,40,54393
1024,16,41,55425
1024,16,42,55347
1024,16,43,53758
1024,16,44,53737
1024,16,45,55590
1024,16,46,53529
1024,16,47,53962
1024,16,48,55661
1024,16,49,53605
1024,16,50,54301
1024,16,51,54223
1024,16,52,54072
1024,16,53,53027
1024,16,54,53577
1024,16,55,54017
1024,16,56,54325
1024,16,57,53944
1024,16,58,54757
1024,16,59,53989
1024,16,60,52901
1024,16,61,53200
1024,16,62,53624
1024,16,63,53958
1024,16,64,54152
1024,16,65,55893
1024,16,66,53732
1024,16,67,53236
1024,16,68,54086
1024,16,69,54461
1024,16,70,54344
1024,16,71,52683
1024,16,72,54867
1024,16,73,53513
1024,16,74,54706
1024,16,75,53171
1024,16,76,54135
1024,16,77,52457
1024,16,78,53438
1024,16,79,53365
1024,16,80,54516
1024,16,81,53979
1024,16,82,54196
1024,16,83,52675
1024,16,84,53914
1024,16,85,54487
1024,16,86,53080
1024,16,87,55099
1024,16,88,53805
1024,16,89,53738
1024,16,90,53201
1024,16,91,54249
1024,16,92,53134
1024,16,93,55143
1024,16,94,53374
1024,16,95,53151
1024,16,96,53903
1024,16,97,53763
1024,16,98,54276
1024,16,99,53086
1024,16,100,54032
1024,32,1,44312
1024,32,2,51094
1024,32,3,51340
1024,32,4,52093
1024,32,5,40938
1024,32,6,40114
1024,32,7,40477
1024,32,8,40814
1024,32,9,41594
1024,32,10,40573
1024,32,11,40430
1024,32,12,40413
1024,32,13,40616
1024,32,14,40640
1024,32,15,42585
1024,32,16,40407
1024,32,17,40276
1024,32,18,40894
1024,32,19,40664
1024,32,20,40912
1024,32,21,40986
1024,32,22,40971
1024,32,23,40329
1024,32,24,40541
1024,32,25,40679
1024,32,26,40945
1024,32,27,40936
1024,32,28,50753
1024,32,29,43679
1024,32,30,40105
1024,32,31,40694
1024,32,32,40811
1024,32,33,40059
1024,32,34,40654
1024,32,35,40864
1024,32,36,40889
1024,32,37,40752
1024,32,38,40515
1024,32,39,40842
1024,32,40,40654
1024,32,41,41561
1024,32,42,40319
