N,BlockSize,RunID,Time_ms
512,0,94,0.944394
512,0,95,0.941531
512,0,96,0.928819
512,0,97,0.940622
512,0,98,0.944254
512,0,99,0.935943
512,0,100,0.948515
1024,0,1,6.73067
1024,0,2,6.48602
1024,0,3,6.90702
1024,0,4,6.88055
1024,0,5,6.90311
1024,0,6,6.89075
1024,0,7,6.9175
1024,0,8,6.60286
1024,0,9,6.90227
1024,0,10,6.90737
1024,0,11,6.88265
1024,0,12,6.89885
1024,0,13,6.92881
1024,0,14,6.88621
1024,0,15,6.88251
1024,0,16,6.77363
1024,0,17,6.78927
1024,0,18,6.84333
1024,0,19,6.89194
1024,0,20,6.89431
1024,0,21,6.84319
1024,0,22,6.90346
1024,0,23,6.8918
1024,0,24,6.89634
1024,0,25,6.91052
1024,0,26,6.89424
1024,0,27,6.88761
1024,0,28,6.91066
1024,0,29,6.90025
1024,0,30,6.91107
1024,0,31,6.89794
1024,0,32,6.8941
1024,0,33,6.90339
1024,0,34,6.89047
1024,0,35,6.9154
1024,0,36,6.89787
1024,0,37,6.95486
1024,0,38,6.87532
1024,0,39,6.87972
1024,0,40,6.90653
1024,0,41,6.82042
1024,0,42,6.79989
1024,0,43,6.88914
1024,0,44,6.9029
1024,0,45,6.84864
1024,0,46,7.01591
1024,0,47,6.89522
1024,0,48,6.8881
1024,0,49,6.90151
1024,0,50,6.90165
1024,0,51,6.908
1024,0,52,6.89976
1024,0,53,6.90262
1024,0,54,6.89955
1024,0,55,6.9036
1024,0,56,6.8932
1024,0,57,6.86707
1024,0,58,6.90444
1024,0,59,6.90898
1024,0,60,6.90975
1024,0,61,6.89738
1024,0,62,6.90716
1024,0,63,6.89278
1024,0,64,6.91233
1024,0,65,6.87776
1024,0,66,6.53128
1024,0,67,6.89732
1024,0,68,6.88398
1024,0,69,6.88747
1024,0,70,6.8677
1024,0,71,6.86498
1024,0,72,6.87245
1024,0,73,6.88076
1024,0,74,6.88055
1024,0,75,6.91415
1024,0,76,6.90772
