N,BlockSize,RunID,L2_TCM
1024,8,8,111707
1024,8,9,109318
1024,8,10,112122
1024,8,11,109867
1024,8,12,110048
1024,8,13,115064
1024,8,14,113573
1024,8,15,106180
1024,8,16,103164
1024,8,17,116257
1024,8,18,113061
1024,8,19,111375
1024,8,20,114114
1024,8,21,111941
1024,8,22,110943
1024,8,23,107292
1024,8,24,112938
1024,8,25,115830
1024,8,26,109551
1024,8,27,107635
1024,8,28,110082
1024,8,29,110474
1024,8,30,110364
1024,8,31,111881
1024,8,32,109869
1024,8,33,114716
1024,8,34,111924
1024,8,35,110728
1024,8,36,111790
1024,8,37,113427
1024,8,38,111812
1024,8,39,112811
1024,8,40,105881
1024,8,41,114396
1024,8,42,114645
1024,8,43,113121
1024,8,44,111865
1024,8,45,110913
1024,8,46,110894
1024,8,47,110261
1024,8,48,111492
1024,8,49,110950
1024,8,50,109684
1024,8,51,110149
1024,8,52,109959
1024,8,53,111210
1024,8,54,110420
1024,8,55,112132
1024,8,56,111957
1024,8,57,111822
1024,8,58,116350
1024,8,59,110757
1024,8,60,111616
1024,8,61,108795
1024,8,62,110472
1024,8,63,110722
1024,8,64,110848
1024,8,65,110799
1024,8,66,112515
1024,8,67,112824
1024,8,68,110700
1024,8,69,108589
1024,8,70,111141
1024,8,71,110694
1024,8,72,110061
1024,8,73,110465
1024,8,74,111521
1024,8,75,111492
1024,8,76,111292
1024,8,77,112650
1024,8,78,110900
1024,8,79,109051
1024,8,80,110343
1024,8,81,110263
1024,8,82,111104
1024,8,83,110801
1024,8,84,111832
1024,8,85,110821
1024,8,86,111038
1024,8,87,111190
1024,8,88,110439
1024,8,89,110420
1024,8,90,110443
1024,8,91,110297
1024,8,92,111140
1024,8,93,111178
1024,8,94,110312
1024,8,95,109960
1024,8,96,112691
1024,8,97,112331
1024,8,98,112960
1024,8,99,110154
1024,8,100,109986
1024,16,1,54885
1024,16,2,57675
1024,16,3,58403
1024,16,4,56037
1024,16,5,52867
1024,16,6,58867
1024,16,7,53941
1024,16,8,52748
1024,16,9,58710
1024,16,10,54321
1024,16,11,54857
1024,16,12,53993
1024,16,13,53455
1024,16,14,52783
1024,16,15,54207
1024,16,16,53957
1024,16,17,53548
1024,16,18,53778
1024,16,19,52740
1024,16,20,53958
1024,16,21,53130
1024,16,22,52277
1024,16,23,52724
1024,16,24,54188
1024,16,25,55788
1024,16,26,53792
1024,16,27,52909
1024,16,28,54064
1024,16,29,54255
1024,16,30,54358
1024,16,31,53704
1024,16,32,53533
1024,16,33,55211
1024,16,34,53977
1024,16,35,52834
1024,16,36,54243
1024,16,37,54359
1024,16,38,54271
1024,16,39,53643
1024,16,40,52999
1024,16,41,53427
1024,16,42,55739
1024,16,43,54210
1024,16,44,54869
1024,16,45,52817
1024,16,46,54491
1024,16,47,53516
1024,16,48,53505
1024,16,49,53484
1024,16,50,53544
1024,16,51,55936
1024,16,52,54680
1024,16,53,52781
1024,16,54,53644
1024,16,55,53947
1024,16,56,53588
1024,16,57,54145
1024,16,58,54388
1024,16,59,54231
1024,16,60,54798
1024,16,61,53883
1024,16,62,54699
1024,16,63,53481
1024,16,64,54606
1024,16,65,53640
1024,16,66,54390
1024,16,67,54328
1024,16,68,52943
1024,16,69,52490
1024,16,70,53508
1024,16,71,54812
1024,16,72,53711
1024,16,73,55717
1024,16,74,53894
1024,16,75,54468
1024,16,76,53705
1024,16,77,52987
1024,16,78,54517
1024,16,79,53990
1024,16,80,52700
1024,16,81,54946
1024,16,82,54449
1024,16,83,54039
1024,16,84,54762
1024,16,85,53528
1024,16,86,53570
1024,16,87,54113
1024,16,88,54739
1024,16,89,54444
1024,16,90,52473
1024,16,91,54907
1024,16,92,54735
1024,16,93,54826
1024,16,94,54447
1024,16,95,54612
1024,16,96,54943
1024,16,97,53600
1024,16,98,53462
1024,16,99,53025
1024,16,100,55309
1024,32,1,42804
1024,32,2,42498
1024,32,3,43331
1024,32,4,39973
1024,32,5,44112
1024,32,6,40203
1024,32,7,42435
1024,32,8,40891
1024,32,9,39752
1024,32,10,40264
1024,32,11,40425
1024,32,12,39746
1024,32,13,40308
1024,32,14,40019
1024,32,15,39971
1024,32,16,40496
1024,32,17,40478
1024,32,18,40268
1024,32,19,40422
1024,32,20,42492
1024,32,21,39645
1024,32,22,39978
1024,32,23,40001
1024,32,24,40549
1024,32,25,40508
1024,32,26,40557
1024,32,27,40073
1024,32,28,40461
1024,32,29,39881
1024,32,30,40605
1024,32,31,40609
1024,32,32,40501
1024,32,33,40399
1024,32,34,40500
1024,32,35,40739
1024,32,36,40493
1024,32,37,40620
1024,32,38,40426
1024,32,39,43099
