N,BlockSize,RunID,Time_ms
512,0,2,0.948724
512,0,3,0.938806
512,0,4,0.834114
512,0,5,0.755683
512,0,6,0.72146
512,0,7,0.666285
512,0,8,0.654552
512,0,9,0.669359
512,0,10,0.647987
512,0,11,0.727886
512,0,12,0.911289
512,0,13,0.944533
512,0,14,0.948375
512,0,15,0.947677
512,0,16,0.880069
512,0,17,0.943765
512,0,18,0.530864
512,0,19,0.348787
512,0,20,0.584222
512,0,21,0.658324
512,0,22,0.918971
512,0,23,0.945372
512,0,24,0.92847
512,0,25,0.944115
512,0,26,0.895924
512,0,27,0.897111
512,0,28,0.603708
512,0,29,0.66419
512,0,30,0.821054
512,0,31,0.734102
512,0,32,0.881886
512,0,33,0.908845
512,0,34,0.94607
512,0,35,0.941042
512,0,36,0.887822
512,0,37,0.948933
512,0,38,0.651619
512,0,39,0.755473
512,0,40,0.941041
512,0,41,0.913105
512,0,42,0.948375
512,0,43,0.667404
512,0,44,0.688285
512,0,45,0.934966
512,0,46,0.881746
512,0,47,0.91974
512,0,48,0.370229
512,0,49,0.717339
512,0,50,0.804711
512,0,51,0.787321
512,0,52,0.943136
512,0,53,0.938248
512,0,54,0.631645
512,0,55,0.938527
512,0,56,0.677181
512,0,57,0.314844
512,0,58,0.272521
512,0,59,0.278666
512,0,60,0.914432
512,0,61,0.955778
512,0,62,0.949981
512,0,63,0.944953
512,0,64,0.948095
512,0,65,0.9284
512,0,66,0.934616
512,0,67,0.939574
512,0,68,0.949353
512,0,69,0.936293
512,0,70,0.923302
512,0,71,0.932521
512,0,72,0.951936
512,0,73,0.946489
512,0,74,0.952845
512,0,75,0.887054
512,0,76,0.93727
512,0,77,0.950679
512,0,78,0.951588
512,0,79,0.888521
512,0,80,0.626336
512,0,81,0.948864
512,0,82,0.954451
512,0,83,0.950401
512,0,84,0.929587
512,0,85,0.942159
512,0,86,0.950261
512,0,87,0.940552
512,0,88,0.913803
512,0,89,0.862749
512,0,90,0.930216
512,0,91,0.947048
512,0,92,0.94565
512,0,93,0.948305
512,0,94,0.949562
512,0,95,0.942857
512,0,96,0.94586
512,0,97,0.949492
512,0,98,0.949213
512,0,99,0.95054
512,0,100,0.948724
1024,0,1,6.73801
1024,0,2,6.45711
1024,0,3,6.8684
1024,0,4,6.5238
1024,0,5,6.8934
1024,0,6,6.60908
1024,0,7,6.77789
1024,0,8,6.7936
1024,0,9,6.87671
1024,0,10,6.89801
1024,0,11,6.88481
1024,0,12,6.90185
1024,0,13,6.91694
1024,0,14,6.88076
1024,0,15,6.8721
1024,0,16,6.51095
1024,0,17,6.90067
1024,0,18,6.90234
1024,0,19,6.89913
