N,BlockSize,RunID,L2_TCM
4096,0,22,11033501
4096,0,23,11027709
4096,0,24,11036672
4096,0,25,11031982
4096,0,26,11039147
4096,0,27,11034359
4096,0,28,11037288
4096,0,29,11035648
4096,0,30,11028169
4096,0,31,11042846
4096,0,32,10995092
4096,0,33,11024510
4096,0,34,11036310
4096,0,35,11045440
4096,0,36,11038729
4096,0,37,11032552
4096,0,38,11028964
4096,0,39,11034332
4096,0,40,11039494
4096,0,41,11037009
4096,0,42,11044785
4096,0,43,11030292
4096,0,44,11035256
4096,0,45,11031601
4096,0,46,11036567
4096,0,47,11035406
4096,0,48,11033787
4096,0,49,11039428
4096,0,50,11037970
4096,0,51,11031864
4096,0,52,11038734
4096,0,53,11038023
4096,0,54,11028257
4096,0,55,11032054
4096,0,56,11027777
4096,0,57,11038417
4096,0,58,11038888
4096,0,59,11031437
4096,0,60,11034144
4096,0,61,11034968
4096,0,62,11038946
4096,0,63,11039170
4096,0,64,11044386
4096,0,65,11037681
4096,0,66,11034284
4096,0,67,11030703
4096,0,68,11034157
4096,0,69,11032504
4096,0,70,11040508
4096,0,71,11039221
4096,0,72,11032905
4096,0,73,11030968
4096,0,74,11036737
4096,0,75,11033553
4096,0,76,11028214
4096,0,77,11024369
4096,0,78,11040904
4096,0,79,11037626
4096,0,80,11029106
4096,0,81,11037217
4096,0,82,11038495
4096,0,83,11038652
4096,0,84,11037386
4096,0,85,11034011
4096,0,86,11028563
4096,0,87,11036766
4096,0,88,11036093
4096,0,89,11032203
4096,0,90,11035536
4096,0,91,11034466
4096,0,92,11037740
4096,0,93,11041890
4096,0,94,11031540
4096,0,95,11035820
4096,0,96,11029372
4096,0,97,11034533
4096,0,98,11036638
4096,0,99,11036218
4096,0,100,11032650
