N,BlockSize,RunID,Time_ms
512,16,88,0.111187
512,16,89,0.107765
512,16,90,0.122921
512,16,91,0.108812
512,16,92,0.107695
512,16,93,0.111816
512,16,94,0.108114
512,16,95,0.108883
512,16,96,0.107277
512,16,97,0.112934
512,16,98,0.111397
512,16,99,0.120197
512,16,100,0.116146
512,32,1,0.726558
512,32,2,0.966185
512,32,3,0.968699
512,32,4,0.618654
512,32,5,0.977219
512,32,6,0.918832
512,32,7,0.736407
512,32,8,0.932032
512,32,9,0.854229
512,32,10,0.947746
512,32,11,0.971422
512,32,12,0.971632
512,32,13,0.97687
512,32,14,0.976102
512,32,15,0.914711
512,32,16,0.966743
512,32,17,0.965905
512,32,18,0.968629
512,32,19,0.96821
512,32,20,0.963391
512,32,21,0.797378
512,32,22,0.974565
512,32,23,0.929238
512,32,24,0.964787
512,32,25,0.965416
512,32,26,0.965626
512,32,27,0.916039
512,32,28,0.955498
512,32,29,0.970375
512,32,30,0.970724
512,32,31,0.962203
512,32,32,0.91541
512,32,33,0.977359
512,32,34,0.963461
512,32,35,0.96835
512,32,36,0.914432
512,32,37,0.968559
512,32,38,0.967372
512,32,39,0.967442
512,32,40,0.968349
512,32,41,0.969746
512,32,42,0.962762
512,32,43,0.95934
512,32,44,0.966324
512,32,45,0.970584
512,32,46,0.974216
512,32,47,0.971981
512,32,48,0.967301
512,32,49,0.974915
512,32,50,0.966394
512,32,51,0.964857
512,32,52,0.91953
512,32,53,0.961086
512,32,54,0.965765
512,32,55,0.961505
512,32,56,0.952985
512,32,57,0.961784
512,32,58,0.96353
512,32,59,0.958641
512,32,60,0.970584
512,32,61,0.97673
512,32,62,0.969327
512,32,63,0.969397
512,32,64,0.970235
512,32,65,0.971213
512,32,66,0.973797
512,32,67,0.966883
512,32,68,0.803454
512,32,69,0.925258
512,32,70,0.961575
512,32,71,0.971492
512,32,72,0.957873
512,32,73,0.960876
512,32,74,0.968769
512,32,75,0.968559
512,32,76,0.958013
512,32,77,0.961016
512,32,78,0.965975
512,32,79,0.960108
512,32,80,0.9592
512,32,81,0.964647
512,32,82,0.966883
512,32,83,0.967371
512,32,84,0.971352
512,32,85,0.966394
